time,avgResponseTime,level,memory
1625666276,177.68801512438858,1,963.0304957750052
1625666281,140.87010666953736,1,290.9959011702927
1625666286,653.9534487395582,1,301.1574077856873
1625666291,908.8326533170277,1,219.7056742669624
1625666296,644.6129139536732,1,902.8529851441248
1625666302,847.3923483507905,1,984.4921463886367
1625666307,857.3627079745337,1,942.908380173597
1625666312,317.31153528983293,1,569.9520871483106
1625666317,632.5558076670055,1,27.17309572266091
1625666322,757.4588416289686,1,929.6237150188899
1625666327,963.9254119424099,1,281.54775840613576
1625666332,341.1482003244214,1,486.09466582028483
1625666337,554.6208466921682,1,208.49344288599636
1625666342,82.89855757091968,1,905.7203991020543
1625666347,337.3446140885068,1,973.7293600051532
1625666352,619.304060709114,1,669.5826604452055
1625666357,93.16437410900669,1,765.9282678567404
1625666361,301.6493926756452,1,27.079125999148413
1625666366,964.9839702729515,1,463.25653221657706
1625666372,398.9807601212605,1,34.140998782447696
1625666377,928.110874496438,1,926.3334244774816
1625666382,307.0251626323074,1,842.3724195686068
1625666387,941.890888842149,1,592.0158091571565
1625666392,644.7457557110838,1,31.874970003759383
1625666397,243.658573267713,1,581.3894864169073
1625666402,966.1479189593017,1,148.26067978404666
1625666407,380.56366239186315,1,564.1298812043048
1625666412,755.5687242826688,1,308.09639716034644
1625666417,318.0933747902891,1,86.27344438298957
1625666422,161.06266795538048,1,637.1117855121892
1625666427,668.856545271115,1,806.3286820296962
1625666432,69.24308652718113,1,777.9185567699551
1625666438,494.5925304284781,1,73.09428987269972
1625666443,168.27750450892586,1,890.3333139384505
1625666448,632.2054395345674,1,885.7021299396447
1625666452,381.51790548233953,1,624.8951698359945
1625666457,355.3145430799599,1,511.05658681694865
1625666462,795.9495243652096,1,901.6739322325346
1625666467,821.3964210304749,1,795.411985387967
1625666472,36.36735596547813,1,910.4542937831338
1625666477,976.7355877086949,1,535.3550029669321
1625666482,42.662711915067206,1,268.9522061625732
1625666487,843.387601042101,1,599.6041060246058
1625666492,754.1758988007715,1,452.60510632339833
1625666497,731.1063797019295,1,888.0924838741603
1625666502,167.72128177296597,1,428.0227990637786
1625666507,380.23492152774594,1,640.6767202845084
1625666513,256.21989454220727,1,383.3716781422383
1625666518,217.06817649310395,1,167.05274084144926
1625666523,970.1076564221985,1,819.3912366020905
1625666528,299.9606535344188,1,255.2241870271831
1625666533,916.6768562865834,1,326.63496767793066
1625666538,551.8799643016022,1,461.9479986784184
1625666543,761.7318311881552,1,675.7403398424223
1625666547,53.24273803656232,1,219.3901945962232
1625666552,127.49571457475939,1,451.5402476892839
1625666557,438.3737369685561,1,372.8010838376742
1625666562,990.3243629495839,1,197.7326954268811
1625666567,371.0925437858618,1,950.0276599382402
1625666572,796.8130992192678,1,751.3541951378198
1625666577,131.6677947563779,1,851.4104750132592
1625666582,718.3028373410565,1,245.80531438247323
1625666587,131.22695546045614,1,824.977399311096
1625666593,418.20179277683434,1,773.6319612969655
1625666598,673.8332754476679,1,784.3856960803935
1625666603,196.16738252285347,1,317.27412554759314
1625666608,144.63033165761829,1,853.9413787211839
1625666613,445.8894151017477,1,684.7818188083418
1625666618,539.1219246562234,1,745.0300742750846
1625666623,582.4577649433047,1,500.91737934948156
1625666628,528.840863833384,1,330.8402215528311
1625666633,290.18673176700815,1,990.5904913029198
1625666638,138.0284386403643,1,881.3859113587679
1625666643,457.03116986441927,1,305.3088050121422
1625666647,280.78455198123385,1,29.209323441941827
1625666652,107.71673950257843,1,454.00024112239856
1625666657,465.37365370351205,1,479.04742629097643
1625666662,150.3963539968859,1,742.5229029818292
1625666668,639.5195976538281,1,964.1011055219465
1625666673,702.6373029297248,1,752.4036634805245
1625666675,545.7596583098414,1,339.8848350844936
1625666680,69.06602726158052,1,815.4359601170127
1625666685,838.0426670241243,1,737.1258602849352
1625666690,277.9010623255753,1,198.950467606135
1625666695,229.1616169039561,1,751.612660356026
1625666700,135.36643146722182,1,604.698648710862
1625666705,883.3478649850434,1,5.677239815345625
1625666710,479.69889671145717,1,415.83547737649553
1625666713,320.08538703297717,1,None
1625666718,179.8694070330933,1,488.1740528963319
1625666723,75.21780627708475,1,480.5569083016652
1625666728,163.58402765871372,1,673.0524773059165
1625666733,985.633840645886,1,192.26491416869519
1625666738,625.588594355648,1,977.2022740004953
1625666743,76.76615118860065,1,575.0496850729977
1625666749,577.3754796485958,1,983.0916662360668
1625666754,None,1,885.7737710418046
1625666759,880.9888816441752,1,498.35917431596135
1625666763,85.30841496595731,1,541.7138104567906
1625666768,483.5388748197843,1,821.1245642593647
1625666773,203.79161067246622,1,632.7940132674806
1625666778,455.23064879260187,1,35.140017600344244
1625666783,556.8905993328962,1,802.7776148113336
1625666788,3.02154746508565,1,172.42714268607395
1625666793,334.865659526714,1,322.84991083211725
1625666798,456.0785774344085,1,192.7725627946957
1625666803,746.1299866682285,1,937.9265388107149
1625666808,552.6885473792022,1,870.054361528592
1625666813,560.546707420068,1,760.4830387406577
1625666819,739.0542029518882,1,416.1279319664724
1625666824,672.707433553143,1,604.0755327139517
1625666829,812.2692388918202,1,475.8297587508148
1625666834,745.4912402787296,1,689.9866671618236
1625666839,104.72844262922676,1,594.0993091926658
1625666844,122.01483997993124,1,392.1846454985031
1625666849,24.695162281771267,1,381.4364006271016
1625666853,740.902281780202,1,390.25508108563037
1625666858,37.131194968970775,1,20.69399269769456
1625666863,694.1032238073994,1,325.0058423393485
1625666868,130.23150993661926,1,990.9677863911228
1625666873,32.373906896718154,1,360.5305749314703
1625666878,897.0645424820063,1,598.1230906026509
1625666884,170.73162323381564,1,278.75022855070716
1625666889,639.585010062444,1,151.9615538487631
1625666894,760.0512257695577,1,212.5569133501929
1625666899,335.97488558893684,1,113.46253568569986
1625666904,672.4715621328315,1,472.01730392328454
1625666909,4.319743343903948,1,838.8525035808683
1625666914,64.01715957237452,1,260.62506617253933
1625666919,439.20406094517693,1,397.997666086356
1625666923,610.047325255129,1,306.9281514150851
1625666928,626.7009340738963,1,460.9460825905747
1625666933,505.6689441664024,1,458.2233292377902
1625666938,381.8525379483212,1,187.15346307159686
1625666944,747.5701889699513,1,270.2574659692211
1625666949,66.12633742741436,1,66.42695759367412
1625666954,394.94884676823426,1,268.4804277602223
1625666959,186.15291239815392,1,538.9505543777703
1625666964,790.0502253311163,1,306.4596735185561
1625666969,445.59381981547307,1,144.58180937615973
1625666974,213.64521455339502,1,775.3169543639209
1625666979,506.16492412961776,1,740.2170671439685
1625666981,783.5463959174278,1,59.83666655212605
1625666986,539.1923082384808,1,690.329219512586
1625666991,966.5813344782671,1,843.1971772119397
1625666996,233.7684372638722,1,732.3251741126287
1625667001,273.541992931803,1,649.6960001367844
1625667004,530.3931361942509,1,688.3138850601493
1625667009,215.3615348864546,1,415.5991495180151
1625667014,119.34367776693688,1,222.00995738797903
1625667020,605.6094542549104,1,None
1625667025,970.9571365656503,1,190.2000474104587
1625667029,753.4450115572396,1,198.2360892154319
1625667034,531.1931575304591,1,105.79873805889983
1625667039,972.1544182006512,1,807.8676265601566
1625667044,None,1,95.70787613388177
1625667049,41.56250194078981,1,778.7520005701207
1625667054,366.66995090436825,1,78.28853748124243
1625667059,939.6730591778601,1,649.4190995388074
1625667064,810.0062152167732,1,322.76375940553436
1625667069,817.7969168072714,1,74.19358634292361
1625667074,889.9516095839166,1,845.130015259028
1625667079,705.1660934605179,1,433.1641257446457
1625667084,935.8479119878625,1,91.48726245304184
1625667090,878.9470438889833,1,6.521849942367486
1625667095,818.7299256632402,1,8.763584367868837
1625667100,273.4423008904827,1,648.8396083111452
1625667105,369.9562105389174,1,301.9714671469539
1625667110,262.05721121063783,1,164.34064098765256
1625667114,62.8436108322038,1,171.27774468797995
1625667119,937.6176398563067,1,479.1359190347081
1625667124,143.44738310479244,1,815.3978681211108
1625667129,460.0182744734147,1,661.462448139013
1625667134,40.85934036801453,1,199.86501453197724
1625667139,912.8347647645704,1,927.412922678422
1625667144,510.2025557237313,1,4.927532528971823
1625667149,889.986703772201,1,949.4319247302586
1625667154,204.48596204497827,1,789.1692097259894
1625667159,587.9545106138621,1,160.497263503502
1625667165,891.8719833717348,1,498.0301072613289
1625667170,17.22309869143701,1,811.5761923591289
1625667175,255.55585350904485,1,793.4547209751684
1625667180,467.96008602639915,1,427.43137045194356
1625667185,572.8345449610905,1,829.7632308456505
1625667190,109.47806474303067,1,40.56642202544158
1625667195,772.1561515178756,1,115.00540014294003
1625667199,501.44081698957746,1,330.08320428023274
1625667204,631.7150359426987,1,805.6174103394387
1625667209,418.3430578629975,1,107.13739699123937
1625667214,695.8450278509112,1,29.88718126505585
1625667219,199.43570677956123,1,667.8156839783834
1625667224,847.0389032521705,1,732.8919545465799
1625667230,436.52211258345255,1,464.5277347181571
1625667235,148.48929187087202,1,708.1847965174784
1625667240,195.0815275419655,1,555.9531597804711
1625667245,346.8301829940218,1,321.169675204234
1625667250,763.770085159294,1,1.3659003472331621
1625667255,345.1112064122962,1,343.04989933914067
1625667260,667.9240115642065,1,26.571332144779802
1625667265,585.435085485053,1,975.3099445655221
1625667270,29.28166195930193,1,555.1424291200225
1625667275,948.2341244538981,1,741.374354581459
1625667280,362.4147998552099,1,860.1767247594718
1625667285,825.5802843272752,1,408.4801836507158
1625667289,264.6048876838666,1,329.0718086011862
1625667295,69.56776305095825,1,448.6287565440086
1625667297,767.0311620531983,1,968.1301187507711
1625667302,679.6516103606449,1,988.0987054494421
1625667307,98.6912414812685,1,517.062664295436
1625667310,266.4762524881994,1,481.38341824012065
1625667315,388.61899242297716,1,248.20776313125592
1625667320,421.40503591808323,1,994.1624321686016
1625667325,155.48458025449918,1,434.67766959931566
1625667330,303.5225076269383,1,523.2547252292106
1625667335,955.9741489314596,1,None
1625667340,717.7991392928501,1,469.4834712307644
1625667345,74.48891331758045,1,17.285115229055847
1625667350,None,1,978.3796568565934
1625667355,153.48512238670375,1,3.497336824962338
1625667361,817.3411224705778,1,407.75317914589994
1625667366,150.36372820260368,1,52.872926932874265
1625667371,646.0453354922471,1,291.0243431302435
1625667375,697.5950278202304,1,822.1883274346699
1625667380,758.4220015847927,1,149.01323648642162
1625667385,396.49698270771273,1,458.2160642611933
1625667390,655.5864901402098,1,98.47348330942619
1625667395,851.340531363892,1,611.9267164953927
1625667400,960.652630248014,1,206.04244631837454
1625667405,223.30932920012458,1,830.8763842485347
1625667410,164.92665301422227,1,300.3669422781763
1625667415,390.0416507185044,1,333.19779280207393
1625667420,843.917651292709,1,851.9266536813175
1625667426,510.10891522882605,1,39.603090091727246
1625667431,123.68437408426824,1,47.50642345015732
1625667436,577.4952627348179,1,689.0286119595454
1625667441,93.5388057900649,1,864.404513669375
1625667446,360.3503346152705,1,93.10920024172931
1625667450,400.2233923160643,1,718.9667026662481
1625667455,811.3449031086584,1,314.28738020548553
1625667460,258.2866344207111,1,696.2014176156985
1625667465,989.8447810080476,1,267.3940288338751
1625667470,549.0373206313568,1,923.9653682062416
1625667475,890.4302007084783,1,945.9560429157489
1625667480,924.3282229636909,1,939.0578482965216
1625667485,485.2561155328561,1,928.8979811867068
1625667491,890.2917474576332,1,896.6855043899192
1625667496,182.22295242211484,1,812.9320481996263
1625667501,619.43884073392,1,832.9475695884274
1625667506,715.3840910637806,1,788.6273512763033
1625667511,767.2772701401477,1,426.65978761622836
1625667516,922.5575798514451,1,297.3918061089178
1625667521,282.46846974367935,1,487.02025618811217
1625667526,647.4627199389383,1,901.4889908101919
1625667531,168.81549440236742,1,772.9890450087099
1625667536,115.21619784027992,1,514.4746631095843
1625667540,344.9694560745872,1,425.0916897797836
1625667545,71.6778033132205,1,585.4257050269435
1625667550,256.19951268206444,1,847.5816391590843
1625667555,15.529488436760497,1,833.0232728771583
1625667560,215.05399054559172,1,46.04447126580402
1625667565,269.3348512305296,1,576.5448961806992
1625667571,718.0388306848763,1,320.76488920726274
1625667576,980.0063668502086,1,517.3422055318855
1625667581,227.96575901080053,1,598.2904484371697
1625667586,473.58458401837345,1,159.28497910745776
1625667591,291.41869398378464,1,202.03319803744935
1625667596,543.1069455778816,1,608.4138823125323
1625667601,933.5130522632531,1,307.48596830389283
1625667606,66.34039135165149,1,714.7649888993403
1625667611,234.07181788224185,1,879.3618181771059
1625667616,942.624906777288,1,882.7368138933872
1625667621,927.4253768065404,1,367.97928047004046
1625667626,330.99785309095364,1,115.81486841188071
1625667631,9.800399143207738,1,562.4294056922048
1625667637,956.7466639120934,1,227.92807206534027
1625667642,301.85922515674804,1,611.0091461737592
1625667646,237.7939591279956,1,663.7853153537122
1625667651,958.1749030257928,1,568.2564584609497
1625667656,838.706943006392,1,56.458476015225024
1625667661,189.69287638723176,1,796.4625180297836
1625667666,177.11960650216398,1,810.087485412376
1625667671,259.57515719674393,1,912.1805318883099
1625667676,339.0610785034991,1,442.3654835757346
1625667681,807.9144125899081,1,640.0380166861814
1625667686,775.8253573478089,1,734.5147362892257
1625667691,77.92879019914822,1,222.75378467424645
1625667696,290.94667699690757,1,510.5151104707235
1625667701,867.3205862235933,1,883.9514087825437
1625667707,932.5378174313647,1,962.7499443715678
1625667712,366.04056595165815,1,86.06184350683222
1625667717,0.30826944226647335,1,233.96119121260472
1625667722,208.90911133589697,1,946.8579701631842
1625667727,990.2295407223007,1,597.0633271077211
1625667732,452.1955945669075,1,543.127438592939
1625667737,730.9107267710838,1,202.17657301301685
1625667742,51.759980915544126,1,947.455989372269
1625667747,527.7628804084147,1,407.05768151122265
1625667751,191.75826840261888,1,613.476231845324
1625667756,903.0679176037837,1,111.40748662974276
1625667761,292.8664521621388,1,186.27449224179682
1625667766,596.8540104272555,1,981.4192807087625
1625667771,163.77797476287924,1,398.60625785645385
1625667776,235.36579707116533,1,698.1287247420652
1625667782,886.2898000704505,1,491.43735354067974
1625667787,356.88017575516875,1,376.9840564171342
1625667792,120.1516366083798,1,531.0163201981132
1625667797,950.2595112624731,1,587.5542434907118
1625667802,447.1760674916471,1,186.73536578848848
1625667807,967.1802599085646,1,218.03062742590873
1625667812,653.682123728163,1,477.61333675447446
1625667817,337.27657836773307,1,61.38388121997396
1625667822,875.5874046208311,1,824.1262918520218
1625667827,284.97427073498216,1,996.5630800863703
1625667832,841.4107229843871,1,480.7318470564703
1625667837,421.65914418958937,1,62.44363974158462
1625667842,975.764328401418,1,237.82249319697723
1625667848,386.7551254992996,1,403.44794132393247
1625667852,440.89105315765244,1,725.6636323669401
1625667857,221.63035877226156,1,848.6038760618488
1625667862,758.3493708124446,1,923.4147754340754
1625667867,181.98160374770833,1,880.62137369028
1625667872,69.61046154711225,1,660.5091819763454
1625667877,94.07099626988192,1,584.3355100743369
1625667882,356.2668859962347,1,223.01952277088967
1625667887,420.1286441792976,1,226.18444426683382
1625667892,681.5544465260479,1,262.32665459264257
1625667897,966.2445535101206,1,815.4919166500638
1625667902,259.36754933639804,1,306.2264022443154
1625667907,205.62747345284205,1,7.055301939169367
1625667912,569.948567307194,1,442.9686278926075
1625667917,830.3099937286406,1,211.37981356521672
1625667922,878.6100072644864,1,476.66166033312817
1625667928,729.9543539812672,1,737.9494311534619
1625667933,71.5011209711759,1,718.660171379481
1625667938,737.713494445998,1,177.9096070602053
1625667943,287.4670890251008,1,905.2721665139856
1625667948,306.1038587833299,1,270.809914113264
1625667953,125.00937711751092,1,729.2863445757353
1625667958,672.1516282452953,1,946.5921687559111
1625667962,356.4066330037651,1,493.97388701632696
1625667967,947.908572319161,1,605.4117630067149
1625667972,845.980708281827,1,186.5216092527766
1625667977,102.65036394300719,1,526.3751891867007
1625667982,395.7124514200244,1,207.09758792259314
1625667987,675.1441077995402,1,379.71582291038385
1625667992,318.959670391334,1,354.34655446047526
1625667997,722.4053649898626,1,468.789097624023
1625668003,852.5739831989705,1,873.1037781117382
1625668008,445.08469950153176,1,627.6491203451346
1625668013,880.5403195964308,1,221.16293889367776
1625668018,864.3811445386776,1,741.5995187174234
1625668023,570.2878336747084,1,155.3277772224272
1625668028,112.15098409300617,1,2.3401698872077548
1625668033,268.582958865841,1,109.63066437673919
1625668038,351.26783492524874,1,132.13865503919507
1625668043,610.5782872634004,1,118.05512157918562
1625668048,99.51889644110379,1,554.4397262699642
1625668053,146.9429307196486,1,588.5154948960582
1625668058,85.24610364064289,1,508.7159089016725
1625668063,664.4579143422623,1,573.016303502251
1625668069,530.0340118318911,1,328.008053513714
1625668073,680.0584551894971,1,200.24952320579902
1625668078,512.1120700483472,1,956.9834204275267
1625668083,632.713352766845,1,181.4288663715582
1625668088,408.50338498895223,1,490.5525818737716
1625668093,28.03349853236203,1,698.5711825556106
1625668098,204.66582628625486,1,277.8598893742399
1625668103,44.01577909505872,1,108.00456646964295
1625668108,73.41270501533626,1,449.1504717601271
1625668113,860.3907699243246,1,202.52497960547922
1625668118,201.8689843635204,1,584.591371778421
1625668123,596.8190790523879,1,875.8772042957054
1625668128,543.3435038376836,1,421.19234970900135
1625668133,245.45891210278725,1,916.2659024213525
1625668138,413.127307718361,1,768.7554823665384
1625668144,260.6235460450983,1,955.197367577782
1625668149,571.8416890838616,1,226.13547561092173
1625668154,562.3969118200206,1,838.5268331675285
1625668159,351.15744121779255,1,418.49135794619076
1625668164,52.84605567122402,1,533.1774571242389
1625668169,194.21501429117228,1,643.7554867161037
1625668174,404.14837757005995,1,191.27180192543435
1625668179,692.2468878534719,1,366.96403611692784
1625668183,819.4526296691253,1,859.6615398383449
1625668188,300.71405458382725,1,544.7381458409583
1625668193,792.1564993899108,1,133.97187214209737
1625668198,679.3190725384369,1,425.04947169152416
1625668203,90.67277672029128,1,539.8317589446208
1625668208,302.7775280749242,1,141.05344197463677
1625668214,407.46031805628047,1,698.10443069063
1625668219,181.06612799042287,1,9.451837831598642
1625668224,357.52931946916823,1,154.45336739921578
1625668229,272.4991969022802,1,126.40626081165618
1625668234,957.8317809974386,1,775.8908005198583
1625668239,299.51413844822315,1,315.94207829023924
1625668244,920.5813800440296,1,628.098929788555
1625668249,30.20081225494198,1,181.15960263337695
1625668254,246.90181398365652,1,427.9511033575938
1625668259,778.7367338329254,1,407.13291108659945
1625668264,799.1923068987815,1,837.0813343537058
1625668269,530.9713253080025,1,301.4773644798273
1625668274,988.7633193291188,1,736.4694719352136
1625668279,109.03468965655495,1,85.18224173868438
1625668284,57.798390230998976,1,51.364657187936814
1625668289,558.259731680456,1,679.0358257345756
1625668294,920.3272983520849,1,923.6266135864897
1625668299,143.75093064791434,1,702.0431380659836
1625668304,305.06824646759134,1,938.5103883454041
1625668309,171.08509648076452,1,405.5039757172037
1625668314,303.74807902368104,1,479.47082177699474
1625668319,249.99122424421483,1,123.35568336282444
1625668324,52.50672454395644,1,22.756359348634625
1625668329,571.1543381492347,1,105.09512752968931
1625668334,482.52233118813206,1,599.0628042407534
1625668339,499.8735361941188,1,906.8019252621443
1625668344,80.9716492782997,1,688.6139380603896
1625668349,57.15423538962972,1,708.8428343977973
1625668354,757.4055572664978,1,315.6434753858421
1625668360,175.52918319633426,1,381.72229215405275
1625668365,956.735001129871,1,45.90891364358119
1625668370,515.7113658997398,1,975.856703277846
1625668375,482.0789814562418,1,334.73796604423825
1625668380,908.9319360770859,1,724.0177989024736
1625668385,363.1353215686165,1,231.97988192963425
1625668390,461.98981476915424,1,39.66456027268006
1625668395,943.5388525812148,1,723.5235205822196
1625668400,106.73145394956308,1,308.8397463218603
1625668405,969.5306843199579,1,16.787512357744117
1625668409,987.6232179457429,1,211.8492605285104
1625668414,288.4689163146109,1,290.4523834549917
1625668419,920.6201401098612,1,593.2940667720288
1625668424,146.1775794570489,1,897.9768051769414
1625668429,99.65424231884302,1,510.54001497008727
1625668435,484.3964382875463,1,702.0355192617965
1625668440,915.3631145493483,1,532.3653175404679
1625668445,951.8229946075013,1,225.47380703470753
1625668450,841.3810083314775,1,897.9194572777976
1625668455,63.22049503856242,1,126.85646943349049
1625668460,759.4733255012296,1,63.49074643182539
1625668465,470.2127132353402,1,278.9868437009259
1625668470,274.4870829823206,1,8.759601579406805
1625668475,184.74109627290136,1,471.2991941480902
1625668480,717.6148335524562,1,508.6920821034272
1625668485,752.3822298722561,1,636.8219833370465
1625668490,871.5573499421683,1,231.10103311912766
1625668495,379.1061090548894,1,77.13747257245429
1625668500,459.16909760478563,1,837.8992168774078
1625668506,333.51046301990806,1,620.7111060572176
1625668510,119.05932422512421,1,360.54151648547395
1625668515,179.6323065380231,1,88.0477685815535
1625668520,714.0009124014856,1,613.0759904429034
1625668525,536.2813285816508,1,78.89020506390875
1625668531,163.09589253226818,1,691.2015067340586
1625668536,741.2461026629012,1,560.2711610131634
1625668540,604.311479169966,1,89.98572658208903
1625668545,547.1113292823638,1,278.45427868926976
1625668550,143.7118316879662,1,329.2858063099209
1625668555,454.82810858005286,1,792.0645518971918
1625668560,60.56846736289645,1,392.9097733584891
1625668565,557.2662544823563,1,218.054791944301
1625668570,458.263129242891,1,719.2622737131466
1625668575,514.0352700164858,1,277.2447422868818
1625668580,589.8541792032756,1,897.3597902864193
1625668585,97.8035769290091,1,243.2943280256912
1625668591,570.3348341023722,1,858.0296411289762
1625668596,368.7129759423619,1,150.04372591815397
1625668601,806.573879316332,1,956.800143862841
1625668606,65.44127938160271,1,449.71218986988737
1625668611,137.91931980857785,1,439.0485086660958
1625668616,7.798628021369991,1,981.657073329024
1625668621,558.3193386453604,1,891.6242258764618
1625668626,835.8683317662989,1,992.0438277349372
1625668631,173.0441177903177,1,216.2608430889754
1625668636,54.657816852108354,1,313.2816792482199
1625668641,183.7826285071439,1,722.1044592535035
1625668646,291.67539335451977,1,83.47606093289129
1625668650,664.7641902859167,1,206.72508559065693
1625668656,729.0821403469228,1,366.10281468543684
1625668661,424.96781968441456,1,471.76254333747045
1625668666,553.9990080017757,1,164.90901101979617
1625668671,598.4106280737357,1,961.2453423593013
1625668676,832.7182473940923,1,955.6052844748859
1625668681,782.5492907504176,1,993.5831011525374
1625668686,700.1362989564941,1,451.7749021101969
1625668691,586.2143543616994,1,23.87482360198867
1625668696,48.485174163074404,1,755.7463074869544
1625668701,651.077377472608,1,178.72032536684236
1625668706,773.8012644517911,1,824.752740966375
1625668711,387.8994633893249,1,874.0252195644016
1625668716,9.577630121476165,1,707.9431594921659
1625668721,399.8330298874401,1,95.82386478318338
1625668726,950.3579729076615,1,820.7570058691825
1625668731,444.56806391907446,1,99.01527944252054
1625668737,789.9405957696921,1,550.4916707494048
1625668742,675.4851610456342,1,78.83669161254392
1625668747,806.2797802595801,1,301.867849007311
1625668752,175.17453475143617,1,280.24329720724984
1625668757,695.6408531885888,1,155.94616649377747
1625668762,594.3059217764511,1,32.09445876299011
1625668767,260.24815497097467,1,232.40870052760133
1625668771,192.11388374208826,1,92.77019270835707
1625668776,495.3489663540185,1,607.1554861710916
1625668781,164.55044262780672,1,253.7819869319885
1625668786,902.7181595537146,1,878.1669823598504
1625668791,780.9253904485271,1,415.9506486532497
1625668796,518.1853950604475,1,717.0636592324099
1625668801,233.7093924645608,1,892.2796078483119
1625668807,111.44227648219108,1,656.7921993553043
1625668812,958.8394866329434,1,831.8522149941948
1625668817,368.4728110987424,1,3.047994290226397
1625668822,490.6941189803532,1,744.6582401229795
1625668827,562.3580844871497,1,814.6950007165854
1625668832,177.87197942706433,1,748.5533224630784
1625668837,359.4756126313092,1,963.4813521161308
1625668842,569.6156960407374,1,482.5588226567003
1625668846,488.40936123877475,1,83.30948053786102
1625668851,270.3967540404314,1,527.0126787155023
1625668856,151.99759423965887,1,872.3693703400078
1625668861,99.67105533868815,1,547.918391960664
1625668867,313.2840484386277,1,476.37071125000364
1625668872,548.6041885244891,1,413.05446437895364
1625668877,498.74667114701884,1,207.32749310098365
1625668882,624.7503034126163,1,899.4811723399043
1625668887,92.7171339123728,1,429.89802780097074
1625668892,63.97954983722387,1,780.1149697547091
1625668897,441.6653807460702,1,256.8270707190509
1625668902,676.7317187387674,1,510.76056332063166
1625668907,532.9199154765265,1,557.8635724267095
1625668912,908.9118450487383,1,173.74799319178723
1625668917,786.9645976558476,1,414.55304258747907
1625668922,928.0316432192965,1,21.09316148690754
1625668927,223.86169732850715,1,399.06527849881456
1625668933,99.7702554869313,1,915.4878333848628
1625668938,191.38739253978943,1,161.88075135963732
1625668943,271.82894031030503,1,223.65381670751705
1625668948,124.54360061401171,1,664.511969427955
1625668952,19.261937909551662,1,571.520392773323
1625668957,733.2681238739478,1,763.8926967422241
1625668962,882.4842821897122,1,137.7762930988734
1625668967,268.06861889737235,1,659.6674077995659
1625668972,615.6114565903542,1,420.7144698123405
1625668977,413.24202852176705,1,260.0207563620689
1625668982,794.0267674270168,1,257.6513317919537
1625668988,116.22590088874362,1,752.1894292798188
1625668993,557.078741348476,1,166.9164859280755
1625668998,631.9990311581191,1,417.3126288157455
1625669003,301.1820234116486,1,195.4500836393016
1625669008,986.471286728278,1,983.3391989136599
1625669013,322.55890630474084,1,532.0141585740067
1625669018,326.2641763425912,1,932.4866111223711
1625669023,535.2667312016126,1,344.14757493510996
1625669027,498.6001517756097,1,180.0245514752259
1625669032,772.4838254407955,1,39.12562568929967
1625669037,109.22731167252186,1,318.3511982818862
1625669042,896.376972568086,1,373.79737277159006
1625669047,44.07310004014586,1,214.48085896604042
1625669052,88.97225248302209,1,249.37218617402013
1625669057,457.93239263646115,1,590.8317343884657
1625669063,633.6487509860191,1,344.73549506236077
1625669068,867.868388788442,1,379.88135746727346
1625669073,100.1513319424946,1,951.0447136061898
1625669078,717.676882415974,1,84.75911976801854
1625669083,756.9708643414281,1,972.1675224239472
1625669088,470.89957046743626,1,202.70843360043546
1625669093,910.7993485530342,1,316.57480874509804
1625669098,452.2600851286909,1,469.7404979982547
1625669103,636.3820088151368,1,108.82013960081139
1625669108,690.450875043709,1,396.50618499334144
1625669113,449.9356561176745,1,840.5739516553174
1625669118,458.958710088852,1,311.8451851392615
1625669124,99.4849300102949,1,825.8143403432717
1625669128,996.7465039931433,1,76.67362776281583
1625669133,15.710970259826485,1,951.3049719653765
1625669138,588.3969231590551,1,332.5040648015729
1625669143,572.5628738935845,1,566.6447004904873
1625669148,255.6847118950426,1,802.2471675077828
1625669153,148.9270099770793,1,548.3017894775681
1625669158,362.0171356202979,1,852.933680528658
1625669163,827.684590988858,1,725.1246431529095
1625669168,450.93080949481066,1,488.15969320266873
1625669173,198.7415869277118,1,360.45552746625765
1625669178,263.64679629554564,1,780.5611707723527
1625669183,195.93551553753485,1,655.3856745565471
1625669188,632.9782071470739,1,740.2529834762147
1625669194,757.5916424847014,1,941.7353684543607
1625669199,496.6958912562998,1,893.3399716561087
1625669204,686.0151922781707,1,560.4937054800371
1625669209,668.4498279637259,1,705.3592720956285
1625669214,737.0929870134136,1,325.8159436338642
1625669219,944.8083911186625,1,108.5099614379944
1625669224,307.791591767101,1,925.9728725808523
1625669229,199.82687441963353,1,100.05644642262968
1625669234,232.6527807589912,1,846.2325294436366
1625669239,51.330083317089105,1,884.2704066786002
1625669243,42.00496372192497,1,165.5040391588044
1625669248,593.9557060315021,1,684.240775369708
1625669254,481.7565183656767,1,395.28875085059013
1625669259,341.7449517199643,1,895.9974882165394
1625669264,320.16568759208207,1,928.2908496015413
1625669269,557.0976413132394,1,79.45010477008496
1625669274,159.36843452628725,1,442.7917676457882
1625669279,353.27007473087855,1,653.0527789465259
1625669284,582.7915496959565,1,81.06371182208238
1625669289,524.9508941287204,1,496.90932669970425
1625669294,973.6106014016667,1,464.79203945433454
1625669299,807.089226939778,1,777.8927289194809
1625669304,469.48204827091865,1,722.4180495724845
1625669309,897.9872964091223,1,636.5591764970318
1625669314,25.86250783260635,1,42.85637278336951
1625669319,961.2439949377972,1,256.10352126037736
1625669324,460.9283174756723,1,713.1601049955656
1625669330,685.6112109534567,1,745.8685005747369
1625669335,681.649521484681,1,786.0042281101681
